"UMAP_1","UMAP_2","clusters","supertype_name"
5.9045662638119,1.94570225222995,"LRP2.1","0239 Sst Chodl Gaba_2"
-2.45991709266393,2.41640180095127,"LRP1.0","0241 Sst Chodl Gaba_4"
5.30133340324672,0.372539458116793,"LRP2.1","0239 Sst Chodl Gaba_2"
4.10217330421718,1.15408390506198,"LRP2.1","0239 Sst Chodl Gaba_2"
-1.21729948554723,3.09747856601169,"LRP1.0","0241 Sst Chodl Gaba_4"
5.73234031166347,0.123639879068637,"LRP2.1","0239 Sst Chodl Gaba_2"
7.13143918480189,1.01387208445957,"LRP2.1","0239 Sst Chodl Gaba_2"
0.258456891434507,1.99374335750034,"LRP1.0","0239 Sst Chodl Gaba_2"
-2.14694645438878,1.63640969737461,"LRP1.0","0241 Sst Chodl Gaba_4"
4.7086868044308,0.709187445482516,"LRP2.1","0239 Sst Chodl Gaba_2"
5.81687114204677,-0.355947675863004,"LRP2.1","0239 Sst Chodl Gaba_2"
2.72281525100978,1.82590979083469,"LRP2.1","0239 Sst Chodl Gaba_2"
-0.67152115140645,2.82451885684421,"LRP1.0","0241 Sst Chodl Gaba_4"
-3.44746782813756,1.00491016848972,"LRP1.0","0241 Sst Chodl Gaba_4"
4.45878121818812,1.25686448558261,"LRP2.1","0239 Sst Chodl Gaba_2"
-3.01828029189794,2.71097200854709,"LRP1.0","0241 Sst Chodl Gaba_4"
0.860164260523634,1.82315009578159,"LRP2.1","0239 Sst Chodl Gaba_2"
5.91766164268764,2.31598728640964,"LRP2.1","0239 Sst Chodl Gaba_2"
0.592201685564833,1.75969928248813,"LRP2.1","0241 Sst Chodl Gaba_4"
-5.39006903205602,2.36349719508579,"LRP1.0","0239 Sst Chodl Gaba_2"
6.76995608772548,0.897964773020053,"LRP2.1","0239 Sst Chodl Gaba_2"
-2.00879206691472,1.11578529818943,"LRP1.0","0241 Sst Chodl Gaba_4"
-2.99332716499059,1.62880509837558,"LRP1.0","0241 Sst Chodl Gaba_4"
-3.20846035514562,1.95860451205661,"LRP1.0","0239 Sst Chodl Gaba_2"
0.664236282961683,1.66166180118015,"LRP2.1","0239 Sst Chodl Gaba_2"
4.20233962501796,0.636470255693698,"LRP2.1","0239 Sst Chodl Gaba_2"
6.33236215080531,0.809475717386508,"LRP2.1","0239 Sst Chodl Gaba_2"
-2.5812826398441,1.92387240870883,"LRP1.0","0241 Sst Chodl Gaba_4"
5.52424476112636,-0.574617269197202,"LRP2.1","0239 Sst Chodl Gaba_2"
-2.16309192214696,2.18574183925083,"LRP1.0","0241 Sst Chodl Gaba_4"
-1.05354204211919,2.4981691215842,"LRP1.0","0241 Sst Chodl Gaba_4"
-2.56361391578404,2.40395611270359,"LRP1.0","0241 Sst Chodl Gaba_4"
6.08842036690028,0.467040595850253,"LRP2.1","0171 OB-STR-CTX Inh IMN_6"
3.89561388458522,2.06629270060947,"LRP2.1","0239 Sst Chodl Gaba_2"
1.49467716182979,1.82941359027317,"LRP2.1","0239 Sst Chodl Gaba_2"
-2.48703172240941,0.36820953830173,"LRP1.0","0241 Sst Chodl Gaba_4"
-3.74343516860692,-0.570177676835752,"LRP1.0","0241 Sst Chodl Gaba_4"
-6.41320087943761,-0.420330944219327,"LRP1.0","0241 Sst Chodl Gaba_4"
5.31308934654506,0.7087803457587,"LRP2.1","0231 Sst Gaba_18"
3.381930803912,1.60576838000705,"LRP2.1","0239 Sst Chodl Gaba_2"
5.15031621422084,2.04019301875522,"LRP2.1","0170 OB-STR-CTX Inh IMN_5"
6.12047383751185,2.51905387385776,"LRP2.1","0239 Sst Chodl Gaba_2"
0.390871351616697,2.30600899203708,"LRP2.1","0239 Sst Chodl Gaba_2"
5.22970054115565,-0.180540146985746,"LRP2.1","0239 Sst Chodl Gaba_2"
1.68300602402003,0.923440632662082,"LRP2.1","0239 Sst Chodl Gaba_2"
-1.91691937480657,3.21985238536289,"LRP1.0","0241 Sst Chodl Gaba_4"
-0.397929931027575,2.25890916331699,"LRP1.0","0241 Sst Chodl Gaba_4"
1.45100710357936,1.99552553637912,"LRP2.1","0239 Sst Chodl Gaba_2"
0.349202072279768,1.17391723140171,"LRP2.1","0239 Sst Chodl Gaba_2"
-1.31355252299993,2.24726384623935,"LRP1.0","0241 Sst Chodl Gaba_4"
0.652007257597761,1.65775888904026,"LRP2.1","0239 Sst Chodl Gaba_2"
2.20889279808314,1.31798809512546,"LRP2.1","0239 Sst Chodl Gaba_2"
-1.4133298638889,3.57476609691074,"LRP1.0","0241 Sst Chodl Gaba_4"
5.6009135004452,1.63368290408542,"LRP2.1","0239 Sst Chodl Gaba_2"
4.08208606209071,0.870341358026767,"LRP2.1","0239 Sst Chodl Gaba_2"
-2.26219418082921,2.65594356997898,"LRP1.0","0241 Sst Chodl Gaba_4"
5.6974768396786,1.34467905505588,"LRP2.1","0239 Sst Chodl Gaba_2"
0.567929482119398,1.75796931727817,"LRP2.1","0239 Sst Chodl Gaba_2"
0.317731803315,1.7897369240134,"LRP2.1","0241 Sst Chodl Gaba_4"
1.96707961525233,1.87229531749179,"LRP2.1","0239 Sst Chodl Gaba_2"
0.481139456885176,1.97369187816074,"LRP2.1","0239 Sst Chodl Gaba_2"
3.20752379860194,1.38146751864841,"LRP2.1","0239 Sst Chodl Gaba_2"
4.07269237007411,1.2578458164542,"LRP2.1","0170 OB-STR-CTX Inh IMN_5"
2.66115734543117,1.71874898417881,"LRP2.1","0239 Sst Chodl Gaba_2"
5.1420511957577,0.131221709093356,"LRP2.1","0239 Sst Chodl Gaba_2"
0.145989244835691,2.07674377902439,"LRP1.0","0239 Sst Chodl Gaba_2"
-5.24929668937413,0.622337398371005,"LRP1.0","0231 Sst Gaba_18"
2.71110413040431,0.446865973314547,"LRP2.1","0239 Sst Chodl Gaba_2"
6.10893342460902,0.892289457163119,"LRP2.1","0239 Sst Chodl Gaba_2"
4.41238114799769,0.956961450418734,"LRP2.1","0239 Sst Chodl Gaba_2"
1.96743223633082,-3.52923089520047,"LRP2.1","0242 Sst Chodl Gaba_5"
5.02702853645595,0.421794352373385,"LRP2.1","0239 Sst Chodl Gaba_2"
-3.62339332137792,1.49591678126743,"LRP1.0","0241 Sst Chodl Gaba_4"
-2.06211068664281,2.63359063609531,"LRP1.0","0239 Sst Chodl Gaba_2"
6.33824393715175,-0.25774193064282,"LRP2.1","0239 Sst Chodl Gaba_2"
5.51716325248988,1.12983315928867,"LRP2.1","0239 Sst Chodl Gaba_2"
5.24936912025722,0.231500205835604,"LRP2.1","0239 Sst Chodl Gaba_2"
-4.61294939552037,2.99023192866733,"LRP1.0","0241 Sst Chodl Gaba_4"
5.24267575706752,1.22090381129673,"LRP2.1","0239 Sst Chodl Gaba_2"
-2.22791316543309,0.684662637552523,"LRP1.0","0241 Sst Chodl Gaba_4"
0.58699057068141,2.25942033275058,"LRP2.1","0239 Sst Chodl Gaba_2"
5.1556181665829,-0.251082542100644,"LRP2.1","0170 OB-STR-CTX Inh IMN_5"
-1.04486396346776,2.00291341288974,"LRP1.0","0241 Sst Chodl Gaba_4"
4.98926970924647,2.07578605159214,"LRP2.1","0239 Sst Chodl Gaba_2"
5.06979987587245,2.10463636859348,"LRP2.1","0239 Sst Chodl Gaba_2"
4.75850961174281,1.12963074191501,"LRP2.1","0239 Sst Chodl Gaba_2"
-2.66746571098058,1.43611758693149,"LRP1.0","0241 Sst Chodl Gaba_4"
-1.76451673541753,2.43921869738986,"LRP1.0","0241 Sst Chodl Gaba_4"
5.93906161751063,1.96579736216953,"LRP2.1","0239 Sst Chodl Gaba_2"
5.06930825676234,0.925953683695102,"LRP2.1","0239 Sst Chodl Gaba_2"
0.855486607210951,1.68902653201511,"LRP2.1","0239 Sst Chodl Gaba_2"
3.25071737732203,1.05248135074069,"LRP2.1","0239 Sst Chodl Gaba_2"
3.68548295463832,0.895248708566928,"LRP2.1","0239 Sst Chodl Gaba_2"
-3.5557768586704,2.6174580429404,"LRP1.0","0241 Sst Chodl Gaba_4"
-0.988192046029253,3.15648311122348,"LRP1.0","0241 Sst Chodl Gaba_4"
-2.98909976516454,2.05512088282993,"LRP1.0","0241 Sst Chodl Gaba_4"
-0.436030769688769,2.54232471927097,"LRP1.0","0239 Sst Chodl Gaba_2"
3.56155059303554,0.995760259470248,"LRP2.1","0239 Sst Chodl Gaba_2"
3.02380154098781,0.868949231943393,"LRP2.1","0171 OB-STR-CTX Inh IMN_6"
-1.34454360042302,2.03016990168979,"LRP1.0","0171 OB-STR-CTX Inh IMN_6"
2.91856620277675,1.60656994326999,"LRP2.1","0239 Sst Chodl Gaba_2"
-2.79363753829686,1.94135683520725,"LRP1.0","0241 Sst Chodl Gaba_4"
6.0186176058224,0.818263110956454,"LRP2.1","0239 Sst Chodl Gaba_2"
4.94474170173915,1.44883578761508,"LRP2.1","0239 Sst Chodl Gaba_2"
-4.3878822568485,3.26730149730136,"LRP1.0","0241 Sst Chodl Gaba_4"
5.0496029611996,1.8324820373862,"LRP2.1","0241 Sst Chodl Gaba_4"
4.97900960411342,2.06744974597385,"LRP2.1","0239 Sst Chodl Gaba_2"
-0.992540026051684,2.96528690799167,"LRP1.0","0241 Sst Chodl Gaba_4"
4.05062434639247,0.624713239511752,"LRP2.1","0170 OB-STR-CTX Inh IMN_5"
5.20493075813563,-0.0571442867905857,"LRP2.1","0170 OB-STR-CTX Inh IMN_5"
4.30862996544154,0.938379821619296,"LRP2.1","0239 Sst Chodl Gaba_2"
5.21614167656215,1.41702598079135,"LRP2.1","0239 Sst Chodl Gaba_2"
2.67153379883082,1.69396823390415,"LRP2.1","0239 Sst Chodl Gaba_2"
4.91766498054774,0.756012377580905,"LRP2.1","0239 Sst Chodl Gaba_2"
2.96123096908839,1.38171213611057,"LRP2.1","0239 Sst Chodl Gaba_2"
5.60315940346034,-0.429530414500928,"LRP2.1","0171 OB-STR-CTX Inh IMN_6"
5.44270894493373,1.46739428981235,"LRP2.1","0239 Sst Chodl Gaba_2"
-0.955408418519182,1.4214565132468,"LRP1.0","0241 Sst Chodl Gaba_4"
-2.10199644599645,1.65420144542148,"LRP1.0","0241 Sst Chodl Gaba_4"
3.40268895592006,1.65913408740451,"LRP2.1","0239 Sst Chodl Gaba_2"
0.236219977991896,2.55318587764194,"LRP2.1","0170 OB-STR-CTX Inh IMN_5"
5.50142810310634,-0.270977738061643,"LRP2.1","0239 Sst Chodl Gaba_2"
2.49190375770839,0.879407105287814,"LRP2.1","0239 Sst Chodl Gaba_2"
-2.76372292075841,4.02607577784946,"LRP1.0","0241 Sst Chodl Gaba_4"
4.90045878853114,1.1661218975394,"LRP2.1","0239 Sst Chodl Gaba_2"
-3.42765858207433,2.46941178782871,"LRP1.0","0241 Sst Chodl Gaba_4"
4.22636411155971,0.803797421297335,"LRP2.1","0239 Sst Chodl Gaba_2"
-3.05456903014867,1.0084686849921,"LRP1.0","0241 Sst Chodl Gaba_4"
1.59839389290126,2.11074274524143,"LRP2.1","0171 OB-STR-CTX Inh IMN_6"
6.75609014000209,0.902420220217013,"LRP2.1","0239 Sst Chodl Gaba_2"
4.2872853037289,0.695865926584506,"LRP2.1","0239 Sst Chodl Gaba_2"
4.11897275413783,1.45072191699436,"LRP2.1","0168 OB-STR-CTX Inh IMN_3"
5.16277739967616,-0.0428391720444919,"LRP2.1","0171 OB-STR-CTX Inh IMN_6"
5.42481372322352,1.28551286204746,"LRP2.1","0239 Sst Chodl Gaba_2"
-0.313068086249514,1.96304982646396,"LRP1.0","0241 Sst Chodl Gaba_4"
-3.25213792358129,3.39511960490634,"LRP1.0","0241 Sst Chodl Gaba_4"
4.97763011421474,-0.0895636703164341,"LRP2.1","0239 Sst Chodl Gaba_2"
5.02922770942958,1.24547141536167,"LRP2.1","0239 Sst Chodl Gaba_2"
-1.54029526744573,3.37199014171054,"LRP1.0","0241 Sst Chodl Gaba_4"
-4.19163038764684,1.65631931765964,"LRP1.0","0241 Sst Chodl Gaba_4"
5.47170064415248,-0.574567648330426,"LRP2.1","0239 Sst Chodl Gaba_2"
4.23868606056483,0.995006618341708,"LRP2.1","0239 Sst Chodl Gaba_2"
-0.3430108371803,2.22807067378452,"LRP1.0","0239 Sst Chodl Gaba_2"
3.59617922271998,1.68203991397312,"LRP2.1","0239 Sst Chodl Gaba_2"
